"condition" "typerepeat" "nb_of_sv" "runocc"
"random" "LTR" 305 "632"
"random" "All" 3984 "633"
"random" "SD" 3983 "633"
"random" "NoSD" 3666 "633"
"random" "LINE" 1674 "633"
"random" "SINE" 478 "633"
"random" "DNA" 2122 "633"
"random" "LTR" 291 "633"
"random" "All" 3984 "634"
"random" "SD" 3982 "634"
"random" "NoSD" 3652 "634"
"random" "LINE" 1677 "634"
"random" "SINE" 459 "634"
"random" "DNA" 2035 "634"
"random" "LTR" 315 "634"
"random" "All" 3981 "635"
"random" "SD" 3981 "635"
"random" "NoSD" 3673 "635"
"random" "LINE" 1647 "635"
"random" "SINE" 496 "635"
"random" "DNA" 2126 "635"
"random" "LTR" 303 "635"
"random" "All" 3984 "636"
"random" "SD" 3984 "636"
"random" "NoSD" 3667 "636"
"random" "LINE" 1695 "636"
"random" "SINE" 477 "636"
"random" "DNA" 2073 "636"
"random" "LTR" 282 "636"
"random" "All" 3982 "637"
"random" "SD" 3982 "637"
"random" "NoSD" 3644 "637"
"random" "LINE" 1660 "637"
"random" "SINE" 462 "637"
"random" "DNA" 2042 "637"
"random" "LTR" 300 "637"
"random" "All" 3982 "638"
"random" "SD" 3982 "638"
"random" "NoSD" 3646 "638"
"random" "LINE" 1705 "638"
"random" "SINE" 495 "638"
"random" "DNA" 2107 "638"
"random" "LTR" 275 "638"
"random" "All" 3983 "639"
"random" "SD" 3982 "639"
"random" "NoSD" 3647 "639"
"random" "LINE" 1718 "639"
"random" "SINE" 441 "639"
"random" "DNA" 2044 "639"
"random" "LTR" 287 "639"
"random" "All" 3981 "640"
"random" "SD" 3981 "640"
"random" "NoSD" 3699 "640"
"random" "LINE" 1738 "640"
"random" "SINE" 494 "640"
"random" "DNA" 2146 "640"
"random" "LTR" 264 "640"
"random" "All" 3984 "641"
"random" "SD" 3982 "641"
"random" "NoSD" 3650 "641"
"random" "LINE" 1734 "641"
"random" "SINE" 445 "641"
"random" "DNA" 2079 "641"
"random" "LTR" 302 "641"
"random" "All" 3982 "642"
"random" "SD" 3981 "642"
"random" "NoSD" 3675 "642"
"random" "LINE" 1683 "642"
"random" "SINE" 500 "642"
"random" "DNA" 2105 "642"
"random" "LTR" 262 "642"
"random" "All" 3987 "643"
"random" "SD" 3987 "643"
"random" "NoSD" 3659 "643"
"random" "LINE" 1696 "643"
"random" "SINE" 475 "643"
"random" "DNA" 2126 "643"
"random" "LTR" 271 "643"
"random" "All" 3979 "644"
"random" "SD" 3976 "644"
"random" "NoSD" 3654 "644"
"random" "LINE" 1704 "644"
"random" "SINE" 429 "644"
"random" "DNA" 2062 "644"
"random" "LTR" 263 "644"
"random" "All" 3984 "645"
"random" "SD" 3983 "645"
"random" "NoSD" 3680 "645"
"random" "LINE" 1696 "645"
"random" "SINE" 463 "645"
"random" "DNA" 2094 "645"
"random" "LTR" 286 "645"
"random" "All" 3984 "646"
"random" "SD" 3983 "646"
"random" "NoSD" 3687 "646"
"random" "LINE" 1743 "646"
"random" "SINE" 496 "646"
"random" "DNA" 2091 "646"
"random" "LTR" 260 "646"
"random" "All" 3984 "647"
"random" "SD" 3983 "647"
"random" "NoSD" 3680 "647"
"random" "LINE" 1704 "647"
"random" "SINE" 485 "647"
"random" "DNA" 2080 "647"
"random" "LTR" 279 "647"
"random" "All" 3985 "648"
"random" "SD" 3985 "648"
"random" "NoSD" 3671 "648"
"random" "LINE" 1645 "648"
"random" "SINE" 541 "648"
"random" "DNA" 2077 "648"
"random" "LTR" 290 "648"
"random" "All" 3983 "649"
"random" "SD" 3982 "649"
"random" "NoSD" 3673 "649"
"random" "LINE" 1694 "649"
"random" "SINE" 458 "649"
"random" "DNA" 2080 "649"
"random" "LTR" 281 "649"
"random" "All" 3984 "650"
"random" "SD" 3981 "650"
"random" "NoSD" 3642 "650"
"random" "LINE" 1695 "650"
"random" "SINE" 484 "650"
"random" "DNA" 2110 "650"
"random" "LTR" 285 "650"
"random" "All" 3982 "651"
"random" "SD" 3982 "651"
"random" "NoSD" 3643 "651"
"random" "LINE" 1643 "651"
"random" "SINE" 434 "651"
"random" "DNA" 2091 "651"
"random" "LTR" 294 "651"
"random" "All" 3982 "652"
"random" "SD" 3981 "652"
"random" "NoSD" 3682 "652"
"random" "LINE" 1734 "652"
"random" "SINE" 471 "652"
"random" "DNA" 2098 "652"
"random" "LTR" 295 "652"
"random" "All" 3981 "653"
"random" "SD" 3978 "653"
"random" "NoSD" 3633 "653"
"random" "LINE" 1639 "653"
"random" "SINE" 495 "653"
"random" "DNA" 2105 "653"
"random" "LTR" 283 "653"
"random" "All" 3982 "654"
"random" "SD" 3981 "654"
"random" "NoSD" 3650 "654"
"random" "LINE" 1715 "654"
"random" "SINE" 461 "654"
"random" "DNA" 2105 "654"
"random" "LTR" 287 "654"
"random" "All" 3987 "655"
"random" "SD" 3987 "655"
"random" "NoSD" 3657 "655"
"random" "LINE" 1671 "655"
"random" "SINE" 453 "655"
"random" "DNA" 2089 "655"
"random" "LTR" 292 "655"
"random" "All" 3986 "656"
"random" "SD" 3986 "656"
"random" "NoSD" 3679 "656"
"random" "LINE" 1668 "656"
"random" "SINE" 472 "656"
"random" "DNA" 2111 "656"
"random" "LTR" 308 "656"
"random" "All" 3980 "657"
"random" "SD" 3980 "657"
"random" "NoSD" 3647 "657"
"random" "LINE" 1680 "657"
"random" "SINE" 466 "657"
"random" "DNA" 2094 "657"
"random" "LTR" 290 "657"
"random" "All" 3984 "658"
"random" "SD" 3981 "658"
"random" "NoSD" 3647 "658"
"random" "LINE" 1631 "658"
"random" "SINE" 449 "658"
"random" "DNA" 2067 "658"
"random" "LTR" 272 "658"
"random" "All" 3983 "659"
"random" "SD" 3983 "659"
"random" "NoSD" 3663 "659"
"random" "LINE" 1688 "659"
"random" "SINE" 458 "659"
"random" "DNA" 2079 "659"
"random" "LTR" 291 "659"
"random" "All" 3984 "660"
"random" "SD" 3984 "660"
"random" "NoSD" 3667 "660"
"random" "LINE" 1742 "660"
"random" "SINE" 475 "660"
"random" "DNA" 2046 "660"
"random" "LTR" 286 "660"
"random" "All" 3985 "661"
"random" "SD" 3985 "661"
"random" "NoSD" 3684 "661"
"random" "LINE" 1694 "661"
"random" "SINE" 460 "661"
"random" "DNA" 2105 "661"
"random" "LTR" 297 "661"
"random" "All" 3981 "662"
"random" "SD" 3980 "662"
"random" "NoSD" 3670 "662"
"random" "LINE" 1705 "662"
"random" "SINE" 448 "662"
"random" "DNA" 2035 "662"
"random" "LTR" 293 "662"
"random" "All" 3985 "663"
"random" "SD" 3983 "663"
"random" "NoSD" 3672 "663"
"random" "LINE" 1651 "663"
"random" "SINE" 448 "663"
"random" "DNA" 2108 "663"
"random" "LTR" 287 "663"
"random" "All" 3986 "664"
"random" "SD" 3986 "664"
"random" "NoSD" 3652 "664"
"random" "LINE" 1676 "664"
"random" "SINE" 451 "664"
"random" "DNA" 2065 "664"
"random" "LTR" 301 "664"
"random" "All" 3985 "665"
"random" "SD" 3985 "665"
"random" "NoSD" 3680 "665"
"random" "LINE" 1678 "665"
"random" "SINE" 452 "665"
"random" "DNA" 2098 "665"
"random" "LTR" 293 "665"
"random" "All" 3985 "666"
"random" "SD" 3984 "666"
"random" "NoSD" 3687 "666"
"random" "LINE" 1722 "666"
"random" "SINE" 440 "666"
"random" "DNA" 2118 "666"
"random" "LTR" 267 "666"
"random" "All" 3983 "667"
"random" "SD" 3983 "667"
"random" "NoSD" 3630 "667"
"random" "LINE" 1611 "667"
"random" "SINE" 476 "667"
"random" "DNA" 2084 "667"
"random" "LTR" 267 "667"
"random" "All" 3986 "668"
"random" "SD" 3986 "668"
"random" "NoSD" 3684 "668"
"random" "LINE" 1715 "668"
"random" "SINE" 468 "668"
"random" "DNA" 2109 "668"
"random" "LTR" 283 "668"
"random" "All" 3983 "669"
"random" "SD" 3983 "669"
"random" "NoSD" 3667 "669"
"random" "LINE" 1644 "669"
"random" "SINE" 469 "669"
"random" "DNA" 2158 "669"
"random" "LTR" 296 "669"
"random" "All" 3987 "670"
"random" "SD" 3986 "670"
"random" "NoSD" 3682 "670"
"random" "LINE" 1672 "670"
"random" "SINE" 461 "670"
"random" "DNA" 2102 "670"
"random" "LTR" 301 "670"
"random" "All" 3983 "671"
"random" "SD" 3983 "671"
"random" "NoSD" 3658 "671"
"random" "LINE" 1671 "671"
"random" "SINE" 466 "671"
"random" "DNA" 2129 "671"
"random" "LTR" 282 "671"
"random" "All" 3985 "672"
"random" "SD" 3985 "672"
"random" "NoSD" 3657 "672"
"random" "LINE" 1707 "672"
"random" "SINE" 501 "672"
"random" "DNA" 2126 "672"
"random" "LTR" 269 "672"
"random" "All" 3984 "673"
"random" "SD" 3983 "673"
"random" "NoSD" 3673 "673"
"random" "LINE" 1733 "673"
"random" "SINE" 459 "673"
"random" "DNA" 2102 "673"
"random" "LTR" 283 "673"
"random" "All" 3984 "674"
"random" "SD" 3982 "674"
"random" "NoSD" 3705 "674"
"random" "LINE" 1683 "674"
"random" "SINE" 478 "674"
"random" "DNA" 2083 "674"
"random" "LTR" 313 "674"
"random" "All" 3983 "675"
"random" "SD" 3982 "675"
"random" "NoSD" 3661 "675"
"random" "LINE" 1705 "675"
"random" "SINE" 470 "675"
"random" "DNA" 2125 "675"
"random" "LTR" 292 "675"
"random" "All" 3982 "676"
"random" "SD" 3982 "676"
"random" "NoSD" 3625 "676"
"random" "LINE" 1657 "676"
"random" "SINE" 423 "676"
"random" "DNA" 2068 "676"
"random" "LTR" 275 "676"
"random" "All" 3981 "677"
"random" "SD" 3981 "677"
"random" "NoSD" 3654 "677"
"random" "LINE" 1671 "677"
"random" "SINE" 493 "677"
"random" "DNA" 2118 "677"
"random" "LTR" 276 "677"
"random" "All" 3982 "678"
"random" "SD" 3980 "678"
"random" "NoSD" 3671 "678"
"random" "LINE" 1723 "678"
"random" "SINE" 479 "678"
"random" "DNA" 2087 "678"
"random" "LTR" 292 "678"
"random" "All" 3986 "679"
"random" "SD" 3986 "679"
"random" "NoSD" 3666 "679"
"random" "LINE" 1657 "679"
"random" "SINE" 406 "679"
"random" "DNA" 2057 "679"
"random" "LTR" 279 "679"
"random" "All" 3984 "680"
"random" "SD" 3984 "680"
"random" "NoSD" 3641 "680"
"random" "LINE" 1607 "680"
"random" "SINE" 434 "680"
"random" "DNA" 2076 "680"
"random" "LTR" 303 "680"
"random" "All" 3984 "681"
"random" "SD" 3982 "681"
"random" "NoSD" 3639 "681"
"random" "LINE" 1600 "681"
"random" "SINE" 467 "681"
"random" "DNA" 2122 "681"
"random" "LTR" 262 "681"
"random" "All" 3986 "682"
"random" "SD" 3983 "682"
"random" "NoSD" 3661 "682"
"random" "LINE" 1687 "682"
"random" "SINE" 476 "682"
"random" "DNA" 2103 "682"
"random" "LTR" 276 "682"
"random" "All" 3984 "683"
"random" "SD" 3982 "683"
"random" "NoSD" 3662 "683"
"random" "LINE" 1634 "683"
"random" "SINE" 463 "683"
"random" "DNA" 2106 "683"
"random" "LTR" 286 "683"
"random" "All" 3988 "684"
"random" "SD" 3988 "684"
"random" "NoSD" 3680 "684"
"random" "LINE" 1680 "684"
"random" "SINE" 502 "684"
"random" "DNA" 2145 "684"
"random" "LTR" 281 "684"
"random" "All" 3982 "685"
"random" "SD" 3981 "685"
"random" "NoSD" 3645 "685"
"random" "LINE" 1667 "685"
"random" "SINE" 438 "685"
"random" "DNA" 2109 "685"
"random" "LTR" 289 "685"
"random" "All" 3980 "686"
"random" "SD" 3979 "686"
"random" "NoSD" 3648 "686"
"random" "LINE" 1635 "686"
"random" "SINE" 480 "686"
"random" "DNA" 2086 "686"
"random" "LTR" 290 "686"
"random" "All" 3985 "687"
"random" "SD" 3983 "687"
"random" "NoSD" 3649 "687"
"random" "LINE" 1647 "687"
"random" "SINE" 474 "687"
"random" "DNA" 2095 "687"
"random" "LTR" 259 "687"
"random" "All" 3983 "688"
"random" "SD" 3982 "688"
"random" "NoSD" 3661 "688"
"random" "LINE" 1694 "688"
"random" "SINE" 455 "688"
"random" "DNA" 2111 "688"
"random" "LTR" 288 "688"
"random" "All" 3984 "689"
"random" "SD" 3984 "689"
"random" "NoSD" 3655 "689"
"random" "LINE" 1664 "689"
"random" "SINE" 475 "689"
"random" "DNA" 2060 "689"
"random" "LTR" 267 "689"
"random" "All" 3984 "690"
"random" "SD" 3983 "690"
"random" "NoSD" 3672 "690"
"random" "LINE" 1739 "690"
"random" "SINE" 460 "690"
"random" "DNA" 2093 "690"
"random" "LTR" 284 "690"
"random" "All" 3985 "691"
"random" "SD" 3984 "691"
"random" "NoSD" 3670 "691"
"random" "LINE" 1699 "691"
"random" "SINE" 467 "691"
"random" "DNA" 2104 "691"
"random" "LTR" 301 "691"
"random" "All" 3983 "692"
"random" "SD" 3983 "692"
"random" "NoSD" 3634 "692"
"random" "LINE" 1705 "692"
"random" "SINE" 434 "692"
"random" "DNA" 2020 "692"
"random" "LTR" 274 "692"
"random" "All" 3988 "693"
"random" "SD" 3987 "693"
"random" "NoSD" 3673 "693"
"random" "LINE" 1699 "693"
"random" "SINE" 499 "693"
"random" "DNA" 2099 "693"
"random" "LTR" 295 "693"
"random" "All" 3982 "694"
"random" "SD" 3982 "694"
"random" "NoSD" 3663 "694"
"random" "LINE" 1648 "694"
"random" "SINE" 511 "694"
"random" "DNA" 2119 "694"
"random" "LTR" 288 "694"
"random" "All" 3984 "695"
"random" "SD" 3984 "695"
"random" "NoSD" 3642 "695"
"random" "LINE" 1670 "695"
"random" "SINE" 479 "695"
"random" "DNA" 2116 "695"
"random" "LTR" 290 "695"
"random" "All" 3983 "696"
"random" "SD" 3981 "696"
"random" "NoSD" 3652 "696"
"random" "LINE" 1671 "696"
"random" "SINE" 471 "696"
"random" "DNA" 2052 "696"
"random" "LTR" 300 "696"
"random" "All" 3984 "697"
"random" "SD" 3983 "697"
"random" "NoSD" 3662 "697"
"random" "LINE" 1679 "697"
"random" "SINE" 446 "697"
"random" "DNA" 2094 "697"
"random" "LTR" 282 "697"
"random" "All" 3984 "698"
"random" "SD" 3984 "698"
"random" "NoSD" 3695 "698"
"random" "LINE" 1708 "698"
"random" "SINE" 479 "698"
"random" "DNA" 2137 "698"
"random" "LTR" 289 "698"
"random" "All" 3983 "699"
"random" "SD" 3980 "699"
"random" "NoSD" 3658 "699"
"random" "LINE" 1656 "699"
"random" "SINE" 426 "699"
"random" "DNA" 2098 "699"
"random" "LTR" 302 "699"
"random" "All" 3986 "700"
"random" "SD" 3986 "700"
"random" "NoSD" 3656 "700"
"random" "LINE" 1713 "700"
"random" "SINE" 446 "700"
"random" "DNA" 2101 "700"
"random" "LTR" 281 "700"
"random" "All" 3979 "701"
"random" "SD" 3978 "701"
"random" "NoSD" 3648 "701"
"random" "LINE" 1669 "701"
"random" "SINE" 453 "701"
"random" "DNA" 2118 "701"
"random" "LTR" 293 "701"
"random" "All" 3987 "702"
"random" "SD" 3986 "702"
"random" "NoSD" 3682 "702"
"random" "LINE" 1691 "702"
"random" "SINE" 466 "702"
"random" "DNA" 2076 "702"
"random" "LTR" 301 "702"
"random" "All" 3982 "703"
"random" "SD" 3982 "703"
"random" "NoSD" 3681 "703"
"random" "LINE" 1687 "703"
"random" "SINE" 447 "703"
"random" "DNA" 2070 "703"
"random" "LTR" 313 "703"
"random" "All" 3985 "704"
"random" "SD" 3985 "704"
"random" "NoSD" 3651 "704"
"random" "LINE" 1755 "704"
"random" "SINE" 457 "704"
"random" "DNA" 2060 "704"
"random" "LTR" 291 "704"
"random" "All" 3984 "705"
"random" "SD" 3983 "705"
"random" "NoSD" 3667 "705"
"random" "LINE" 1690 "705"
"random" "SINE" 484 "705"
"random" "DNA" 2122 "705"
"random" "LTR" 282 "705"
"random" "All" 3986 "706"
"random" "SD" 3985 "706"
"random" "NoSD" 3678 "706"
"random" "LINE" 1707 "706"
"random" "SINE" 519 "706"
"random" "DNA" 2150 "706"
"random" "LTR" 285 "706"
"random" "All" 3980 "707"
"random" "SD" 3980 "707"
"random" "NoSD" 3677 "707"
"random" "LINE" 1708 "707"
"random" "SINE" 501 "707"
"random" "DNA" 2068 "707"
"random" "LTR" 307 "707"
"random" "All" 3984 "708"
"random" "SD" 3984 "708"
"random" "NoSD" 3658 "708"
"random" "LINE" 1686 "708"
"random" "SINE" 476 "708"
"random" "DNA" 2086 "708"
"random" "LTR" 291 "708"
"random" "All" 3987 "709"
"random" "SD" 3986 "709"
"random" "NoSD" 3662 "709"
"random" "LINE" 1691 "709"
"random" "SINE" 470 "709"
"random" "DNA" 2106 "709"
"random" "LTR" 290 "709"
"random" "All" 3985 "710"
"random" "SD" 3984 "710"
"random" "NoSD" 3608 "710"
"random" "LINE" 1668 "710"
"random" "SINE" 461 "710"
"random" "DNA" 2080 "710"
"random" "LTR" 296 "710"
"random" "All" 3984 "711"
"random" "SD" 3984 "711"
"random" "NoSD" 3709 "711"
"random" "LINE" 1706 "711"
"random" "SINE" 493 "711"
"random" "DNA" 2151 "711"
"random" "LTR" 296 "711"
"random" "All" 3982 "712"
"random" "SD" 3982 "712"
"random" "NoSD" 3650 "712"
"random" "LINE" 1675 "712"
"random" "SINE" 503 "712"
"random" "DNA" 2075 "712"
"random" "LTR" 324 "712"
"random" "All" 3986 "713"
"random" "SD" 3986 "713"
"random" "NoSD" 3694 "713"
"random" "LINE" 1682 "713"
"random" "SINE" 466 "713"
"random" "DNA" 2125 "713"
"random" "LTR" 282 "713"
"random" "All" 3986 "714"
"random" "SD" 3986 "714"
"random" "NoSD" 3677 "714"
"random" "LINE" 1694 "714"
"random" "SINE" 468 "714"
"random" "DNA" 2086 "714"
"random" "LTR" 309 "714"
"random" "All" 3987 "715"
"random" "SD" 3987 "715"
"random" "NoSD" 3678 "715"
"random" "LINE" 1747 "715"
"random" "SINE" 516 "715"
"random" "DNA" 2069 "715"
"random" "LTR" 270 "715"
"random" "All" 3983 "716"
"random" "SD" 3983 "716"
"random" "NoSD" 3675 "716"
"random" "LINE" 1713 "716"
"random" "SINE" 435 "716"
"random" "DNA" 2087 "716"
"random" "LTR" 305 "716"
"random" "All" 3985 "717"
"random" "SD" 3985 "717"
"random" "NoSD" 3636 "717"
"random" "LINE" 1671 "717"
"random" "SINE" 449 "717"
"random" "DNA" 2076 "717"
"random" "LTR" 271 "717"
"random" "All" 3986 "718"
"random" "SD" 3986 "718"
"random" "NoSD" 3667 "718"
"random" "LINE" 1685 "718"
"random" "SINE" 445 "718"
"random" "DNA" 2115 "718"
"random" "LTR" 288 "718"
"random" "All" 3984 "719"
"random" "SD" 3983 "719"
"random" "NoSD" 3649 "719"
"random" "LINE" 1679 "719"
"random" "SINE" 468 "719"
"random" "DNA" 2066 "719"
"random" "LTR" 287 "719"
"random" "All" 3982 "720"
"random" "SD" 3981 "720"
"random" "NoSD" 3626 "720"
"random" "LINE" 1673 "720"
"random" "SINE" 474 "720"
"random" "DNA" 2060 "720"
"random" "LTR" 305 "720"
"random" "All" 3983 "721"
"random" "SD" 3983 "721"
"random" "NoSD" 3671 "721"
"random" "LINE" 1734 "721"
"random" "SINE" 484 "721"
"random" "DNA" 2045 "721"
"random" "LTR" 258 "721"
"random" "All" 3981 "722"
"random" "SD" 3980 "722"
"random" "NoSD" 3647 "722"
"random" "LINE" 1664 "722"
"random" "SINE" 464 "722"
"random" "DNA" 2101 "722"
"random" "LTR" 297 "722"
"random" "All" 3983 "723"
"random" "SD" 3982 "723"
"random" "NoSD" 3661 "723"
"random" "LINE" 1718 "723"
"random" "SINE" 468 "723"
"random" "DNA" 2128 "723"
"random" "LTR" 273 "723"
"random" "All" 3983 "724"
"random" "SD" 3983 "724"
"random" "NoSD" 3680 "724"
"random" "LINE" 1603 "724"
"random" "SINE" 476 "724"
"random" "DNA" 2121 "724"
"random" "LTR" 306 "724"
"random" "All" 3985 "725"
"random" "SD" 3985 "725"
"random" "NoSD" 3638 "725"
"random" "LINE" 1692 "725"
"random" "SINE" 470 "725"
"random" "DNA" 2027 "725"
"random" "LTR" 289 "725"
"random" "All" 3981 "726"
"random" "SD" 3980 "726"
"random" "NoSD" 3653 "726"
"random" "LINE" 1730 "726"
"random" "SINE" 453 "726"
"random" "DNA" 2067 "726"
"random" "LTR" 261 "726"
"random" "All" 3988 "727"
"random" "SD" 3986 "727"
"random" "NoSD" 3672 "727"
"random" "LINE" 1691 "727"
"random" "SINE" 466 "727"
"random" "DNA" 2072 "727"
"random" "LTR" 274 "727"
"random" "All" 3982 "728"
"random" "SD" 3982 "728"
"random" "NoSD" 3612 "728"
"random" "LINE" 1672 "728"
"random" "SINE" 443 "728"
"random" "DNA" 2089 "728"
"random" "LTR" 300 "728"
"random" "All" 3982 "729"
"random" "SD" 3980 "729"
"random" "NoSD" 3642 "729"
"random" "LINE" 1659 "729"
"random" "SINE" 448 "729"
"random" "DNA" 2087 "729"
"random" "LTR" 293 "729"
"random" "All" 3984 "730"
"random" "SD" 3984 "730"
"random" "NoSD" 3650 "730"
"random" "LINE" 1659 "730"
"random" "SINE" 476 "730"
"random" "DNA" 2063 "730"
"random" "LTR" 312 "730"
"random" "All" 3985 "731"
"random" "SD" 3985 "731"
"random" "NoSD" 3692 "731"
"random" "LINE" 1662 "731"
"random" "SINE" 467 "731"
"random" "DNA" 2129 "731"
"random" "LTR" 302 "731"
"random" "All" 3985 "732"
"random" "SD" 3985 "732"
"random" "NoSD" 3668 "732"
"random" "LINE" 1715 "732"
"random" "SINE" 458 "732"
"random" "DNA" 2088 "732"
"random" "LTR" 277 "732"
"random" "All" 3981 "733"
"random" "SD" 3981 "733"
"random" "NoSD" 3656 "733"
"random" "LINE" 1664 "733"
"random" "SINE" 430 "733"
"random" "DNA" 2029 "733"
"random" "LTR" 292 "733"
"random" "All" 3982 "734"
"random" "SD" 3982 "734"
"random" "NoSD" 3683 "734"
"random" "LINE" 1701 "734"
"random" "SINE" 449 "734"
"random" "DNA" 2082 "734"
"random" "LTR" 288 "734"
"random" "All" 3985 "735"
"random" "SD" 3985 "735"
"random" "NoSD" 3664 "735"
"random" "LINE" 1673 "735"
"random" "SINE" 432 "735"
"random" "DNA" 2076 "735"
"random" "LTR" 279 "735"
"random" "All" 3983 "736"
"random" "SD" 3983 "736"
"random" "NoSD" 3660 "736"
"random" "LINE" 1639 "736"
"random" "SINE" 447 "736"
"random" "DNA" 2110 "736"
"random" "LTR" 298 "736"
"random" "All" 3985 "737"
"random" "SD" 3983 "737"
"random" "NoSD" 3654 "737"
"random" "LINE" 1687 "737"
"random" "SINE" 479 "737"
"random" "DNA" 2062 "737"
"random" "LTR" 287 "737"
"random" "All" 3986 "738"
"random" "SD" 3986 "738"
"random" "NoSD" 3679 "738"
"random" "LINE" 1708 "738"
"random" "SINE" 508 "738"
"random" "DNA" 2051 "738"
"random" "LTR" 292 "738"
"random" "All" 3986 "739"
"random" "SD" 3985 "739"
"random" "NoSD" 3635 "739"
"random" "LINE" 1691 "739"
"random" "SINE" 476 "739"
"random" "DNA" 2115 "739"
"random" "LTR" 269 "739"
"random" "All" 3981 "740"
"random" "SD" 3981 "740"
"random" "NoSD" 3667 "740"
"random" "LINE" 1731 "740"
"random" "SINE" 495 "740"
"random" "DNA" 2096 "740"
"random" "LTR" 286 "740"
"random" "All" 3980 "741"
"random" "SD" 3979 "741"
"random" "NoSD" 3633 "741"
"random" "LINE" 1712 "741"
"random" "SINE" 478 "741"
"random" "DNA" 2056 "741"
"random" "LTR" 240 "741"
"random" "All" 3986 "742"
"random" "SD" 3986 "742"
"random" "NoSD" 3667 "742"
"random" "LINE" 1699 "742"
"random" "SINE" 454 "742"
"random" "DNA" 2106 "742"
"random" "LTR" 265 "742"
"random" "All" 3984 "743"
"random" "SD" 3982 "743"
"random" "NoSD" 3672 "743"
"random" "LINE" 1720 "743"
"random" "SINE" 470 "743"
"random" "DNA" 2093 "743"
"random" "LTR" 289 "743"
"random" "All" 3983 "744"
"random" "SD" 3983 "744"
"random" "NoSD" 3658 "744"
"random" "LINE" 1721 "744"
"random" "SINE" 472 "744"
"random" "DNA" 2052 "744"
"random" "LTR" 291 "744"
"random" "All" 3986 "745"
"random" "SD" 3983 "745"
"random" "NoSD" 3673 "745"
"random" "LINE" 1684 "745"
"random" "SINE" 493 "745"
"random" "DNA" 2105 "745"
"random" "LTR" 298 "745"
"random" "All" 3983 "746"
"random" "SD" 3983 "746"
"random" "NoSD" 3653 "746"
"random" "LINE" 1699 "746"
"random" "SINE" 439 "746"
"random" "DNA" 2077 "746"
"random" "LTR" 278 "746"
"random" "All" 3982 "747"
"random" "SD" 3982 "747"
"random" "NoSD" 3656 "747"
"random" "LINE" 1718 "747"
"random" "SINE" 450 "747"
"random" "DNA" 2110 "747"
"random" "LTR" 260 "747"
"random" "All" 3982 "748"
"random" "SD" 3981 "748"
"random" "NoSD" 3649 "748"
"random" "LINE" 1675 "748"
"random" "SINE" 438 "748"
"random" "DNA" 2113 "748"
"random" "LTR" 261 "748"
"random" "All" 3983 "749"
"random" "SD" 3983 "749"
"random" "NoSD" 3661 "749"
"random" "LINE" 1694 "749"
"random" "SINE" 432 "749"
"random" "DNA" 2042 "749"
"random" "LTR" 289 "749"
"random" "All" 3979 "750"
"random" "SD" 3979 "750"
"random" "NoSD" 3674 "750"
"random" "LINE" 1705 "750"
"random" "SINE" 461 "750"
"random" "DNA" 2076 "750"
