"condition" "typerepeat" "nb_of_sv" "runocc"
"random" "NoSD" 2800 "633"
"random" "LINE" 949 "633"
"random" "SINE" 250 "633"
"random" "DNA" 1171 "633"
"random" "LTR" 160 "633"
"random" "All" 3556 "634"
"random" "SD" 3479 "634"
"random" "NoSD" 2781 "634"
"random" "LINE" 927 "634"
"random" "SINE" 237 "634"
"random" "DNA" 1186 "634"
"random" "LTR" 161 "634"
"random" "All" 3564 "635"
"random" "SD" 3506 "635"
"random" "NoSD" 2796 "635"
"random" "LINE" 966 "635"
"random" "SINE" 225 "635"
"random" "DNA" 1164 "635"
"random" "LTR" 169 "635"
"random" "All" 3539 "636"
"random" "SD" 3469 "636"
"random" "NoSD" 2791 "636"
"random" "LINE" 936 "636"
"random" "SINE" 246 "636"
"random" "DNA" 1212 "636"
"random" "LTR" 163 "636"
"random" "All" 3541 "637"
"random" "SD" 3468 "637"
"random" "NoSD" 2793 "637"
"random" "LINE" 909 "637"
"random" "SINE" 246 "637"
"random" "DNA" 1222 "637"
"random" "LTR" 144 "637"
"random" "All" 3506 "638"
"random" "SD" 3441 "638"
"random" "NoSD" 2752 "638"
"random" "LINE" 931 "638"
"random" "SINE" 273 "638"
"random" "DNA" 1179 "638"
"random" "LTR" 154 "638"
"random" "All" 3552 "639"
"random" "SD" 3484 "639"
"random" "NoSD" 2746 "639"
"random" "LINE" 930 "639"
"random" "SINE" 244 "639"
"random" "DNA" 1201 "639"
"random" "LTR" 176 "639"
"random" "All" 3576 "640"
"random" "SD" 3514 "640"
"random" "NoSD" 2806 "640"
"random" "LINE" 945 "640"
"random" "SINE" 219 "640"
"random" "DNA" 1208 "640"
"random" "LTR" 136 "640"
"random" "All" 3582 "641"
"random" "SD" 3538 "641"
"random" "NoSD" 2840 "641"
"random" "LINE" 918 "641"
"random" "SINE" 245 "641"
"random" "DNA" 1159 "641"
"random" "LTR" 177 "641"
"random" "All" 3590 "642"
"random" "SD" 3537 "642"
"random" "NoSD" 2811 "642"
"random" "LINE" 953 "642"
"random" "SINE" 246 "642"
"random" "DNA" 1205 "642"
"random" "LTR" 167 "642"
"random" "All" 3541 "643"
"random" "SD" 3481 "643"
"random" "NoSD" 2795 "643"
"random" "LINE" 941 "643"
"random" "SINE" 248 "643"
"random" "DNA" 1216 "643"
"random" "LTR" 175 "643"
"random" "All" 3515 "644"
"random" "SD" 3456 "644"
"random" "NoSD" 2792 "644"
"random" "LINE" 949 "644"
"random" "SINE" 243 "644"
"random" "DNA" 1168 "644"
"random" "LTR" 170 "644"
"random" "All" 3546 "645"
"random" "SD" 3490 "645"
"random" "NoSD" 2799 "645"
"random" "LINE" 948 "645"
"random" "SINE" 220 "645"
"random" "DNA" 1137 "645"
"random" "LTR" 162 "645"
"random" "All" 3553 "646"
"random" "SD" 3489 "646"
"random" "NoSD" 2783 "646"
"random" "LINE" 942 "646"
"random" "SINE" 241 "646"
"random" "DNA" 1180 "646"
"random" "LTR" 172 "646"
"random" "All" 3561 "647"
"random" "SD" 3497 "647"
"random" "NoSD" 2806 "647"
"random" "LINE" 914 "647"
"random" "SINE" 228 "647"
"random" "DNA" 1174 "647"
"random" "LTR" 169 "647"
"random" "All" 3508 "648"
"random" "SD" 3440 "648"
"random" "NoSD" 2699 "648"
"random" "LINE" 892 "648"
"random" "SINE" 243 "648"
"random" "DNA" 1160 "648"
"random" "LTR" 176 "648"
"random" "All" 3566 "649"
"random" "SD" 3495 "649"
"random" "NoSD" 2828 "649"
"random" "LINE" 928 "649"
"random" "SINE" 219 "649"
"random" "DNA" 1219 "649"
"random" "LTR" 162 "649"
"random" "All" 3535 "650"
"random" "SD" 3468 "650"
"random" "NoSD" 2793 "650"
"random" "LINE" 931 "650"
"random" "SINE" 234 "650"
"random" "DNA" 1188 "650"
"random" "LTR" 166 "650"
"random" "All" 3558 "651"
"random" "SD" 3503 "651"
"random" "NoSD" 2785 "651"
"random" "LINE" 936 "651"
"random" "SINE" 215 "651"
"random" "DNA" 1179 "651"
"random" "LTR" 154 "651"
"random" "All" 3551 "652"
"random" "SD" 3490 "652"
"random" "NoSD" 2773 "652"
"random" "LINE" 929 "652"
"random" "SINE" 244 "652"
"random" "DNA" 1166 "652"
"random" "LTR" 154 "652"
"random" "All" 3534 "653"
"random" "SD" 3470 "653"
"random" "NoSD" 2792 "653"
"random" "LINE" 925 "653"
"random" "SINE" 226 "653"
"random" "DNA" 1221 "653"
"random" "LTR" 153 "653"
"random" "All" 3542 "654"
"random" "SD" 3480 "654"
"random" "NoSD" 2806 "654"
"random" "LINE" 972 "654"
"random" "SINE" 221 "654"
"random" "DNA" 1151 "654"
"random" "LTR" 157 "654"
"random" "All" 3559 "655"
"random" "SD" 3492 "655"
"random" "NoSD" 2795 "655"
"random" "LINE" 936 "655"
"random" "SINE" 230 "655"
"random" "DNA" 1183 "655"
"random" "LTR" 174 "655"
"random" "All" 3562 "656"
"random" "SD" 3506 "656"
"random" "NoSD" 2812 "656"
"random" "LINE" 923 "656"
"random" "SINE" 254 "656"
"random" "DNA" 1175 "656"
"random" "LTR" 161 "656"
"random" "All" 3538 "657"
"random" "SD" 3480 "657"
"random" "NoSD" 2793 "657"
"random" "LINE" 942 "657"
"random" "SINE" 231 "657"
"random" "DNA" 1174 "657"
"random" "LTR" 152 "657"
"random" "All" 3523 "658"
"random" "SD" 3464 "658"
"random" "NoSD" 2775 "658"
"random" "LINE" 920 "658"
"random" "SINE" 225 "658"
"random" "DNA" 1157 "658"
"random" "LTR" 140 "658"
"random" "All" 3553 "659"
"random" "SD" 3474 "659"
"random" "NoSD" 2782 "659"
"random" "LINE" 924 "659"
"random" "SINE" 227 "659"
"random" "DNA" 1222 "659"
"random" "LTR" 156 "659"
"random" "All" 3544 "660"
"random" "SD" 3483 "660"
"random" "NoSD" 2813 "660"
"random" "LINE" 972 "660"
"random" "SINE" 241 "660"
"random" "DNA" 1164 "660"
"random" "LTR" 164 "660"
"random" "All" 3549 "661"
"random" "SD" 3479 "661"
"random" "NoSD" 2799 "661"
"random" "LINE" 952 "661"
"random" "SINE" 226 "661"
"random" "DNA" 1161 "661"
"random" "LTR" 165 "661"
"random" "All" 3566 "662"
"random" "SD" 3501 "662"
"random" "NoSD" 2768 "662"
"random" "LINE" 956 "662"
"random" "SINE" 230 "662"
"random" "DNA" 1172 "662"
"random" "LTR" 189 "662"
"random" "All" 3569 "663"
"random" "SD" 3501 "663"
"random" "NoSD" 2829 "663"
"random" "LINE" 933 "663"
"random" "SINE" 239 "663"
"random" "DNA" 1211 "663"
"random" "LTR" 142 "663"
"random" "All" 3546 "664"
"random" "SD" 3460 "664"
"random" "NoSD" 2778 "664"
"random" "LINE" 918 "664"
"random" "SINE" 255 "664"
"random" "DNA" 1171 "664"
"random" "LTR" 156 "664"
"random" "All" 3567 "665"
"random" "SD" 3488 "665"
"random" "NoSD" 2784 "665"
"random" "LINE" 952 "665"
"random" "SINE" 218 "665"
"random" "DNA" 1151 "665"
"random" "LTR" 168 "665"
"random" "All" 3559 "666"
"random" "SD" 3491 "666"
"random" "NoSD" 2801 "666"
"random" "LINE" 971 "666"
"random" "SINE" 227 "666"
"random" "DNA" 1203 "666"
"random" "LTR" 169 "666"
"random" "All" 3547 "667"
"random" "SD" 3488 "667"
"random" "NoSD" 2778 "667"
"random" "LINE" 929 "667"
"random" "SINE" 241 "667"
"random" "DNA" 1177 "667"
"random" "LTR" 164 "667"
"random" "All" 3545 "668"
"random" "SD" 3473 "668"
"random" "NoSD" 2767 "668"
"random" "LINE" 953 "668"
"random" "SINE" 211 "668"
"random" "DNA" 1130 "668"
"random" "LTR" 154 "668"
"random" "All" 3562 "669"
"random" "SD" 3496 "669"
"random" "NoSD" 2790 "669"
"random" "LINE" 919 "669"
"random" "SINE" 232 "669"
"random" "DNA" 1196 "669"
"random" "LTR" 175 "669"
"random" "All" 3545 "670"
"random" "SD" 3487 "670"
"random" "NoSD" 2784 "670"
"random" "LINE" 955 "670"
"random" "SINE" 227 "670"
"random" "DNA" 1176 "670"
"random" "LTR" 166 "670"
"random" "All" 3558 "671"
"random" "SD" 3500 "671"
"random" "NoSD" 2797 "671"
"random" "LINE" 930 "671"
"random" "SINE" 250 "671"
"random" "DNA" 1162 "671"
"random" "LTR" 170 "671"
"random" "All" 3550 "672"
"random" "SD" 3498 "672"
"random" "NoSD" 2753 "672"
"random" "LINE" 928 "672"
"random" "SINE" 245 "672"
"random" "DNA" 1168 "672"
"random" "LTR" 181 "672"
"random" "All" 3533 "673"
"random" "SD" 3465 "673"
"random" "NoSD" 2812 "673"
"random" "LINE" 926 "673"
"random" "SINE" 218 "673"
"random" "DNA" 1211 "673"
"random" "LTR" 178 "673"
"random" "All" 3548 "674"
"random" "SD" 3492 "674"
"random" "NoSD" 2751 "674"
"random" "LINE" 970 "674"
"random" "SINE" 213 "674"
"random" "DNA" 1128 "674"
"random" "LTR" 167 "674"
"random" "All" 3523 "675"
"random" "SD" 3461 "675"
"random" "NoSD" 2757 "675"
"random" "LINE" 938 "675"
"random" "SINE" 240 "675"
"random" "DNA" 1153 "675"
"random" "LTR" 145 "675"
"random" "All" 3546 "676"
"random" "SD" 3479 "676"
"random" "NoSD" 2758 "676"
"random" "LINE" 889 "676"
"random" "SINE" 227 "676"
"random" "DNA" 1195 "676"
"random" "LTR" 161 "676"
"random" "All" 3549 "677"
"random" "SD" 3485 "677"
"random" "NoSD" 2771 "677"
"random" "LINE" 924 "677"
"random" "SINE" 255 "677"
"random" "DNA" 1143 "677"
"random" "LTR" 167 "677"
"random" "All" 3526 "678"
"random" "SD" 3463 "678"
"random" "NoSD" 2795 "678"
"random" "LINE" 942 "678"
"random" "SINE" 240 "678"
"random" "DNA" 1224 "678"
"random" "LTR" 150 "678"
"random" "All" 3536 "679"
"random" "SD" 3475 "679"
"random" "NoSD" 2755 "679"
"random" "LINE" 960 "679"
"random" "SINE" 257 "679"
"random" "DNA" 1153 "679"
"random" "LTR" 151 "679"
"random" "All" 3521 "680"
"random" "SD" 3475 "680"
"random" "NoSD" 2769 "680"
"random" "LINE" 919 "680"
"random" "SINE" 216 "680"
"random" "DNA" 1169 "680"
"random" "LTR" 157 "680"
"random" "All" 3530 "681"
"random" "SD" 3466 "681"
"random" "NoSD" 2784 "681"
"random" "LINE" 945 "681"
"random" "SINE" 243 "681"
"random" "DNA" 1156 "681"
"random" "LTR" 146 "681"
"random" "All" 3574 "682"
"random" "SD" 3513 "682"
"random" "NoSD" 2791 "682"
"random" "LINE" 928 "682"
"random" "SINE" 244 "682"
"random" "DNA" 1184 "682"
"random" "LTR" 167 "682"
"random" "All" 3566 "683"
"random" "SD" 3509 "683"
"random" "NoSD" 2800 "683"
"random" "LINE" 965 "683"
"random" "SINE" 195 "683"
"random" "DNA" 1148 "683"
"random" "LTR" 165 "683"
"random" "All" 3550 "684"
"random" "SD" 3487 "684"
"random" "NoSD" 2755 "684"
"random" "LINE" 874 "684"
"random" "SINE" 235 "684"
"random" "DNA" 1159 "684"
"random" "LTR" 171 "684"
"random" "All" 3533 "685"
"random" "SD" 3481 "685"
"random" "NoSD" 2748 "685"
"random" "LINE" 971 "685"
"random" "SINE" 241 "685"
"random" "DNA" 1158 "685"
"random" "LTR" 142 "685"
"random" "All" 3561 "686"
"random" "SD" 3502 "686"
"random" "NoSD" 2766 "686"
"random" "LINE" 952 "686"
"random" "SINE" 215 "686"
"random" "DNA" 1191 "686"
"random" "LTR" 155 "686"
"random" "All" 3544 "687"
"random" "SD" 3484 "687"
"random" "NoSD" 2782 "687"
"random" "LINE" 961 "687"
"random" "SINE" 247 "687"
"random" "DNA" 1132 "687"
"random" "LTR" 173 "687"
"random" "All" 3516 "688"
"random" "SD" 3441 "688"
"random" "NoSD" 2788 "688"
"random" "LINE" 903 "688"
"random" "SINE" 214 "688"
"random" "DNA" 1149 "688"
"random" "LTR" 177 "688"
"random" "All" 3580 "689"
"random" "SD" 3504 "689"
"random" "NoSD" 2766 "689"
"random" "LINE" 963 "689"
"random" "SINE" 236 "689"
"random" "DNA" 1157 "689"
"random" "LTR" 147 "689"
"random" "All" 3535 "690"
"random" "SD" 3476 "690"
"random" "NoSD" 2780 "690"
"random" "LINE" 903 "690"
"random" "SINE" 243 "690"
"random" "DNA" 1183 "690"
"random" "LTR" 167 "690"
"random" "All" 3584 "691"
"random" "SD" 3509 "691"
"random" "NoSD" 2766 "691"
"random" "LINE" 931 "691"
"random" "SINE" 251 "691"
"random" "DNA" 1149 "691"
"random" "LTR" 171 "691"
"random" "All" 3549 "692"
"random" "SD" 3475 "692"
"random" "NoSD" 2807 "692"
"random" "LINE" 941 "692"
"random" "SINE" 228 "692"
"random" "DNA" 1193 "692"
"random" "LTR" 187 "692"
"random" "All" 3557 "693"
"random" "SD" 3489 "693"
"random" "NoSD" 2752 "693"
"random" "LINE" 874 "693"
"random" "SINE" 220 "693"
"random" "DNA" 1156 "693"
"random" "LTR" 173 "693"
"random" "All" 3541 "694"
"random" "SD" 3479 "694"
"random" "NoSD" 2792 "694"
"random" "LINE" 930 "694"
"random" "SINE" 226 "694"
"random" "DNA" 1192 "694"
"random" "LTR" 157 "694"
"random" "All" 3540 "695"
"random" "SD" 3488 "695"
"random" "NoSD" 2763 "695"
"random" "LINE" 912 "695"
"random" "SINE" 232 "695"
"random" "DNA" 1169 "695"
"random" "LTR" 183 "695"
"random" "All" 3539 "696"
"random" "SD" 3473 "696"
"random" "NoSD" 2818 "696"
"random" "LINE" 956 "696"
"random" "SINE" 243 "696"
"random" "DNA" 1196 "696"
"random" "LTR" 158 "696"
"random" "All" 3548 "697"
"random" "SD" 3471 "697"
"random" "NoSD" 2765 "697"
"random" "LINE" 921 "697"
"random" "SINE" 236 "697"
"random" "DNA" 1197 "697"
"random" "LTR" 174 "697"
"random" "All" 3557 "698"
"random" "SD" 3494 "698"
"random" "NoSD" 2791 "698"
"random" "LINE" 926 "698"
"random" "SINE" 210 "698"
"random" "DNA" 1187 "698"
"random" "LTR" 204 "698"
"random" "All" 3550 "699"
"random" "SD" 3475 "699"
"random" "NoSD" 2789 "699"
"random" "LINE" 904 "699"
"random" "SINE" 220 "699"
"random" "DNA" 1166 "699"
"random" "LTR" 165 "699"
"random" "All" 3561 "700"
"random" "SD" 3495 "700"
"random" "NoSD" 2804 "700"
"random" "LINE" 889 "700"
"random" "SINE" 223 "700"
"random" "DNA" 1179 "700"
"random" "LTR" 176 "700"
"random" "All" 3529 "701"
"random" "SD" 3457 "701"
"random" "NoSD" 2764 "701"
"random" "LINE" 962 "701"
"random" "SINE" 232 "701"
"random" "DNA" 1177 "701"
"random" "LTR" 174 "701"
"random" "All" 3562 "702"
"random" "SD" 3494 "702"
"random" "NoSD" 2829 "702"
"random" "LINE" 878 "702"
"random" "SINE" 222 "702"
"random" "DNA" 1192 "702"
"random" "LTR" 169 "702"
"random" "All" 3561 "703"
"random" "SD" 3487 "703"
"random" "NoSD" 2820 "703"
"random" "LINE" 955 "703"
"random" "SINE" 250 "703"
"random" "DNA" 1175 "703"
"random" "LTR" 151 "703"
"random" "All" 3523 "704"
"random" "SD" 3457 "704"
"random" "NoSD" 2798 "704"
"random" "LINE" 944 "704"
"random" "SINE" 243 "704"
"random" "DNA" 1190 "704"
"random" "LTR" 179 "704"
"random" "All" 3561 "705"
"random" "SD" 3493 "705"
"random" "NoSD" 2817 "705"
"random" "LINE" 957 "705"
"random" "SINE" 234 "705"
"random" "DNA" 1178 "705"
"random" "LTR" 148 "705"
"random" "All" 3552 "706"
"random" "SD" 3485 "706"
"random" "NoSD" 2745 "706"
"random" "LINE" 849 "706"
"random" "SINE" 238 "706"
"random" "DNA" 1159 "706"
"random" "LTR" 149 "706"
"random" "All" 3504 "707"
"random" "SD" 3435 "707"
"random" "NoSD" 2761 "707"
"random" "LINE" 961 "707"
"random" "SINE" 242 "707"
"random" "DNA" 1195 "707"
"random" "LTR" 135 "707"
"random" "All" 3550 "708"
"random" "SD" 3484 "708"
"random" "NoSD" 2732 "708"
"random" "LINE" 912 "708"
"random" "SINE" 220 "708"
"random" "DNA" 1146 "708"
"random" "LTR" 166 "708"
"random" "All" 3515 "709"
"random" "SD" 3467 "709"
"random" "NoSD" 2734 "709"
"random" "LINE" 907 "709"
"random" "SINE" 214 "709"
"random" "DNA" 1206 "709"
"random" "LTR" 162 "709"
"random" "All" 3503 "710"
"random" "SD" 3440 "710"
"random" "NoSD" 2804 "710"
"random" "LINE" 959 "710"
"random" "SINE" 227 "710"
"random" "DNA" 1217 "710"
"random" "LTR" 149 "710"
"random" "All" 3550 "711"
"random" "SD" 3495 "711"
"random" "NoSD" 2797 "711"
"random" "LINE" 953 "711"
"random" "SINE" 245 "711"
"random" "DNA" 1155 "711"
"random" "LTR" 160 "711"
"random" "All" 3540 "712"
"random" "SD" 3467 "712"
"random" "NoSD" 2789 "712"
"random" "LINE" 901 "712"
"random" "SINE" 237 "712"
"random" "DNA" 1136 "712"
"random" "LTR" 167 "712"
"random" "All" 3527 "713"
"random" "SD" 3462 "713"
"random" "NoSD" 2786 "713"
"random" "LINE" 896 "713"
"random" "SINE" 231 "713"
"random" "DNA" 1199 "713"
"random" "LTR" 152 "713"
"random" "All" 3553 "714"
"random" "SD" 3473 "714"
"random" "NoSD" 2853 "714"
"random" "LINE" 931 "714"
"random" "SINE" 238 "714"
"random" "DNA" 1223 "714"
"random" "LTR" 145 "714"
"random" "All" 3547 "715"
"random" "SD" 3486 "715"
"random" "NoSD" 2785 "715"
"random" "LINE" 884 "715"
"random" "SINE" 211 "715"
"random" "DNA" 1216 "715"
"random" "LTR" 175 "715"
"random" "All" 3540 "716"
"random" "SD" 3466 "716"
"random" "NoSD" 2789 "716"
"random" "LINE" 925 "716"
"random" "SINE" 230 "716"
"random" "DNA" 1198 "716"
"random" "LTR" 153 "716"
"random" "All" 3531 "717"
"random" "SD" 3466 "717"
"random" "NoSD" 2756 "717"
"random" "LINE" 909 "717"
"random" "SINE" 255 "717"
"random" "DNA" 1148 "717"
"random" "LTR" 149 "717"
"random" "All" 3535 "718"
"random" "SD" 3474 "718"
"random" "NoSD" 2769 "718"
"random" "LINE" 939 "718"
"random" "SINE" 235 "718"
"random" "DNA" 1147 "718"
"random" "LTR" 154 "718"
"random" "All" 3574 "719"
"random" "SD" 3517 "719"
"random" "NoSD" 2828 "719"
"random" "LINE" 986 "719"
"random" "SINE" 218 "719"
"random" "DNA" 1146 "719"
"random" "LTR" 161 "719"
"random" "All" 3560 "720"
"random" "SD" 3495 "720"
"random" "NoSD" 2791 "720"
"random" "LINE" 934 "720"
"random" "SINE" 248 "720"
"random" "DNA" 1157 "720"
"random" "LTR" 153 "720"
"random" "All" 3532 "721"
"random" "SD" 3463 "721"
"random" "NoSD" 2778 "721"
"random" "LINE" 967 "721"
"random" "SINE" 223 "721"
"random" "DNA" 1174 "721"
"random" "LTR" 157 "721"
"random" "All" 3546 "722"
"random" "SD" 3475 "722"
"random" "NoSD" 2806 "722"
"random" "LINE" 961 "722"
"random" "SINE" 269 "722"
"random" "DNA" 1175 "722"
"random" "LTR" 159 "722"
"random" "All" 3566 "723"
"random" "SD" 3504 "723"
"random" "NoSD" 2799 "723"
"random" "LINE" 961 "723"
"random" "SINE" 215 "723"
"random" "DNA" 1164 "723"
"random" "LTR" 159 "723"
"random" "All" 3514 "724"
"random" "SD" 3466 "724"
"random" "NoSD" 2778 "724"
"random" "LINE" 921 "724"
"random" "SINE" 223 "724"
"random" "DNA" 1205 "724"
"random" "LTR" 134 "724"
"random" "All" 3535 "725"
"random" "SD" 3470 "725"
"random" "NoSD" 2759 "725"
"random" "LINE" 922 "725"
"random" "SINE" 260 "725"
"random" "DNA" 1208 "725"
"random" "LTR" 179 "725"
"random" "All" 3564 "726"
"random" "SD" 3505 "726"
"random" "NoSD" 2763 "726"
"random" "LINE" 967 "726"
"random" "SINE" 235 "726"
"random" "DNA" 1169 "726"
"random" "LTR" 186 "726"
"random" "All" 3549 "727"
"random" "SD" 3479 "727"
"random" "NoSD" 2750 "727"
"random" "LINE" 962 "727"
"random" "SINE" 220 "727"
"random" "DNA" 1166 "727"
"random" "LTR" 156 "727"
"random" "All" 3551 "728"
"random" "SD" 3482 "728"
"random" "NoSD" 2799 "728"
"random" "LINE" 937 "728"
"random" "SINE" 238 "728"
"random" "DNA" 1184 "728"
"random" "LTR" 159 "728"
"random" "All" 3551 "729"
"random" "SD" 3495 "729"
"random" "NoSD" 2763 "729"
"random" "LINE" 897 "729"
"random" "SINE" 231 "729"
"random" "DNA" 1188 "729"
"random" "LTR" 177 "729"
"random" "All" 3562 "730"
"random" "SD" 3489 "730"
"random" "NoSD" 2790 "730"
"random" "LINE" 918 "730"
"random" "SINE" 231 "730"
"random" "DNA" 1199 "730"
"random" "LTR" 161 "730"
"random" "All" 3517 "731"
"random" "SD" 3453 "731"
"random" "NoSD" 2787 "731"
"random" "LINE" 904 "731"
"random" "SINE" 209 "731"
"random" "DNA" 1210 "731"
"random" "LTR" 156 "731"
"random" "All" 3542 "732"
"random" "SD" 3473 "732"
"random" "NoSD" 2763 "732"
"random" "LINE" 920 "732"
"random" "SINE" 227 "732"
"random" "DNA" 1171 "732"
"random" "LTR" 157 "732"
"random" "All" 3541 "733"
"random" "SD" 3483 "733"
"random" "NoSD" 2774 "733"
"random" "LINE" 963 "733"
"random" "SINE" 244 "733"
"random" "DNA" 1139 "733"
"random" "LTR" 164 "733"
"random" "All" 3589 "734"
"random" "SD" 3528 "734"
"random" "NoSD" 2765 "734"
"random" "LINE" 884 "734"
"random" "SINE" 223 "734"
"random" "DNA" 1187 "734"
"random" "LTR" 177 "734"
"random" "All" 3538 "735"
"random" "SD" 3473 "735"
"random" "NoSD" 2745 "735"
"random" "LINE" 901 "735"
"random" "SINE" 232 "735"
"random" "DNA" 1185 "735"
"random" "LTR" 175 "735"
"random" "All" 3575 "736"
"random" "SD" 3509 "736"
"random" "NoSD" 2767 "736"
"random" "LINE" 937 "736"
"random" "SINE" 230 "736"
"random" "DNA" 1170 "736"
"random" "LTR" 157 "736"
"random" "All" 3548 "737"
"random" "SD" 3477 "737"
"random" "NoSD" 2790 "737"
"random" "LINE" 1005 "737"
"random" "SINE" 232 "737"
"random" "DNA" 1204 "737"
"random" "LTR" 170 "737"
"random" "All" 3547 "738"
"random" "SD" 3475 "738"
"random" "NoSD" 2794 "738"
"random" "LINE" 903 "738"
"random" "SINE" 216 "738"
"random" "DNA" 1219 "738"
"random" "LTR" 159 "738"
"random" "All" 3548 "739"
"random" "SD" 3475 "739"
"random" "NoSD" 2813 "739"
"random" "LINE" 936 "739"
"random" "SINE" 214 "739"
"random" "DNA" 1212 "739"
"random" "LTR" 173 "739"
"random" "All" 3537 "740"
"random" "SD" 3463 "740"
"random" "NoSD" 2781 "740"
"random" "LINE" 957 "740"
"random" "SINE" 241 "740"
"random" "DNA" 1190 "740"
"random" "LTR" 171 "740"
"random" "All" 3556 "741"
"random" "SD" 3488 "741"
"random" "NoSD" 2774 "741"
"random" "LINE" 897 "741"
"random" "SINE" 214 "741"
"random" "DNA" 1153 "741"
"random" "LTR" 155 "741"
"random" "All" 3543 "742"
"random" "SD" 3486 "742"
"random" "NoSD" 2751 "742"
"random" "LINE" 898 "742"
"random" "SINE" 218 "742"
"random" "DNA" 1208 "742"
"random" "LTR" 173 "742"
"random" "All" 3547 "743"
"random" "SD" 3480 "743"
"random" "NoSD" 2731 "743"
"random" "LINE" 907 "743"
"random" "SINE" 246 "743"
"random" "DNA" 1156 "743"
"random" "LTR" 154 "743"
"random" "All" 3549 "744"
"random" "SD" 3479 "744"
"random" "NoSD" 2762 "744"
"random" "LINE" 883 "744"
"random" "SINE" 227 "744"
"random" "DNA" 1169 "744"
"random" "LTR" 170 "744"
"random" "All" 3550 "745"
"random" "SD" 3495 "745"
"random" "NoSD" 2736 "745"
"random" "LINE" 973 "745"
"random" "SINE" 229 "745"
"random" "DNA" 1160 "745"
"random" "LTR" 166 "745"
"random" "All" 3550 "746"
"random" "SD" 3495 "746"
"random" "NoSD" 2774 "746"
"random" "LINE" 915 "746"
"random" "SINE" 228 "746"
"random" "DNA" 1191 "746"
"random" "LTR" 154 "746"
"random" "All" 3553 "747"
"random" "SD" 3484 "747"
"random" "NoSD" 2774 "747"
"random" "LINE" 934 "747"
"random" "SINE" 219 "747"
"random" "DNA" 1221 "747"
"random" "LTR" 146 "747"
"random" "All" 3555 "748"
"random" "SD" 3493 "748"
"random" "NoSD" 2748 "748"
"random" "LINE" 943 "748"
"random" "SINE" 205 "748"
"random" "DNA" 1203 "748"
"random" "LTR" 155 "748"
"random" "All" 3584 "749"
"random" "SD" 3511 "749"
"random" "NoSD" 2820 "749"
"random" "LINE" 940 "749"
"random" "SINE" 234 "749"
"random" "DNA" 1147 "749"
"random" "LTR" 158 "749"
"random" "All" 3539 "750"
"random" "SD" 3480 "750"
"random" "NoSD" 2792 "750"
"random" "LINE" 894 "750"
"random" "SINE" 236 "750"
"random" "DNA" 1214 "750"
"random" "LTR" 161 "750"
"random" "All" 3546 "751"
"random" "SD" 3481 "751"
"random" "NoSD" 2799 "751"
